"","dataset_origin","subject","activity","measure","mean"
"321","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-y",0.340311772081633
"322","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_average_frequency-z",0.143705258034694
"323","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.0987076704306123
"324","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.103103021561224
"325","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-x",0.0868752675714286
"326","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-y",0.161137200832653
"327","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_frequency-z",0.292274389877551
"328","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-x",0.300210171469388
"329","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-y",0.172080349122449
"330","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_mean_time-z",0.189564273789796
"331","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.0959572047557143
"332","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.167486955677551
"333","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.401721464285714
"334","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.0737112744061224
"335","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.147790438028571
"336","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.345735032326531
"337","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_magnitude_average_frequency",0.134616596007551
"338","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_frequency",0.116946114173469
"339","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_magnitude_mean_time",0.0717459849404082
"340","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.187239198257143
"341","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.0784623731571429
"342","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-x",0.099375665955102
"343","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-y",0.138085208660408
"344","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_frequency-z",0.23303746022449
"345","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_time-x",0.289188320408163
"346","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_time-y",0.0218477745734694
"347","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_mean_time-z",0.109088183397959
"348","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-x",0.0818270478244898
"349","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-y",0.150321911789796
"350","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_frequency-z",0.297927894693878
"351","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-x",0.0779228775116531
"352","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-y",0.133933194795918
"353","TRAIN","1","WALKING_DOWNSTAIRS","body_acceleration_standard_deviation_time-z",0.232474913326531
"354","TRAIN","1","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.115126275783673
"355","TRAIN","1","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.105380783320408
"356","TRAIN","1","WALKING_DOWNSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.142150685746939
"357","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.199852918341429
"358","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.288351926565306
"359","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.391919876612245
"360","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.35003071922449
"361","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.205166007295918
"362","TRAIN","1","WALKING_DOWNSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.398350390122449
"363","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-x",0.199529541816327
"364","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-y",0.144788301085714
"365","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_average_frequency-z",0.119895405881633
"366","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.295463843346939
"367","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.311513793734694
"368","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-x",0.173095479189184
"369","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-y",0.193830368806122
"370","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_mean_time-z",0.142768350057143
"371","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.487027342244898
"372","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.245108007897959
"373","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.268761480242857
"374","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_mean_time",0.108641444318367
"375","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.235757505285714
"376","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-x",0.355974790269388
"377","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-y",0.132189017816327
"378","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_frequency-z",0.106853525646939
"379","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-x",0.250167195145918
"380","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-y",0.216068940571429
"381","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_mean_time-z",0.101687105545918
"382","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.495422486102041
"383","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.181414728657143
"384","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.238443565306122
"385","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-x",0.458030542938775
"386","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-y",0.136807869004082
"387","TRAIN","1","WALKING_DOWNSTAIRS","body_gyroscope_standard_deviation_time-z",0.134817913022449
"388","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_mean_time",0.0717459849404082
"389","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.0784623731571429
"390","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-x",0.931874418979592
"391","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-y",0.266610338979592
"392","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_mean_time-z",0.0621199585938775
"393","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-x",0.950559811632653
"394","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-y",0.937018658979592
"395","TRAIN","1","WALKING_DOWNSTAIRS","gravity_acceleration_standard_deviation_time-z",0.895939695102041
"396","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_average_frequency-x",0.420046275849057
"397","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_average_frequency-y",0.182985150898113
"398","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_average_frequency-z",0.520114793584906
"399","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-x",0.377023128301887
"400","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-y",0.509495531698113
"401","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_average_frequency-z",0.551104284150943
"402","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_mean_time",0.466503446226415
"403","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_magnitude_standard_deviation_time",0.478991622075472
"404","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-x",0.479875245660377
"405","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-y",0.41344458754717
"406","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_frequency-z",0.685474353962264
"407","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-x",0.17102490179434
"408","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-y",0.14803882074717
"409","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_mean_time-z",0.0990266163075472
"410","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-x",0.461907025849057
"411","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-y",0.381777065283019
"412","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_frequency-z",0.726040200754717
"413","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-x",0.446843887735849
"414","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-y",0.378274426037736
"415","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_jerk_standard_deviation_time-z",0.706593530943396
"416","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_magnitude_average_frequency",0.111936873188679
"417","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_frequency",0.352395944716981
"418","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_magnitude_mean_time",0.129927630735849
"419","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_frequency",0.416260101509434
"420","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_magnitude_standard_deviation_time",0.324970929245283
"421","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_frequency-x",0.404321784150943
"422","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_frequency-y",0.192575782898113
"423","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_frequency-z",0.433349702075472
"424","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_time-x",0.255461689622641
"425","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_time-y",0.0257726331469811
"426","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_mean_time-z",0.0973020020943396
"427","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-x",0.337428188679245
"428","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-y",0.0873082653811321
"429","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_frequency-z",0.0888253815509434
"430","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-x",0.35470802509434
"431","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-y",0.0783608231981132
"432","TRAIN","1","WALKING_UPSTAIRS","body_acceleration_standard_deviation_time-z",0.0426778464018868
"433","TRAIN","1","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_average_frequency",0.116816815120755
"434","TRAIN","1","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_mean_frequency",0.44265216245283
"435","TRAIN","1","WALKING_UPSTAIRS","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.533059853773585
"436","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_average_frequency",0.140839604126415
"437","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_mean_frequency",0.634665082075472
"438","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.693930521509434
"439","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_average_frequency",0.222804291436604
"440","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_mean_frequency",0.325961457396226
"441","TRAIN","1","WALKING_UPSTAIRS","body_body_gyroscope_magnitude_standard_deviation_frequency",0.247765785509434
"442","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_average_frequency-x",0.224547358828302
"443","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_average_frequency-y",0.478476170377359
"444","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_average_frequency-z",0.170479446760377
"445","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_mean_time",0.59488286509434
"446","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_magnitude_standard_deviation_time",0.648553044339623
"447","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-x",0.159191526237736
"448","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-y",0.10549242564717
"449","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_mean_time-z",0.0877970821326415
"450","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-x",0.614786508490566
"451","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-y",0.601696656226415
"452","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_jerk_standard_deviation_time-z",0.606332002264151
"453","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_magnitude_mean_time",0.145904891630189
"454","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_magnitude_standard_deviation_time",0.212967054113208
"455","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-x",0.492611667924528
"456","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-y",0.319474609056604
"457","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_frequency-z",0.453597213018868
"458","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_time-x",0.254095746849057
"459","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_time-y",0.256968278269811
"460","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_mean_time-z",0.102914327983019
"461","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-x",0.565892490754717
"462","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-y",0.162117570060377
"463","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_frequency-z",0.57170784
"464","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-x",0.544871104528302
"465","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-y",0.0632175554924528
"466","TRAIN","1","WALKING_UPSTAIRS","body_gyroscope_standard_deviation_time-z",0.50716867490566
"467","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_magnitude_mean_time",0.129927630735849
"468","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_magnitude_standard_deviation_time",0.324970929245283
"469","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_mean_time-x",0.89335109754717
"470","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_mean_time-y",0.362153364339623
"471","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_mean_time-z",0.075402939754717
"472","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-x",0.956367027924528
"473","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-y",0.952849233207547
"474","TRAIN","1","WALKING_UPSTAIRS","gravity_acceleration_standard_deviation_time-z",0.912379410377358
"475","TRAIN","11","LAYING","body_acceleration_average_frequency-x",0.14364352505614
"476","TRAIN","11","LAYING","body_acceleration_average_frequency-y",0.283972241649123
"477","TRAIN","11","LAYING","body_acceleration_average_frequency-z",0.287214509414035
"478","TRAIN","11","LAYING","body_acceleration_jerk_average_frequency-x",0.207523263023158
"479","TRAIN","11","LAYING","body_acceleration_jerk_average_frequency-y",0.171652661438597
"480","TRAIN","11","LAYING","body_acceleration_jerk_average_frequency-z",0.162808793428772
"481","TRAIN","11","LAYING","body_acceleration_jerk_magnitude_mean_time",0.983330628421053
"482","TRAIN","11","LAYING","body_acceleration_jerk_magnitude_standard_deviation_time",0.976504858596491
"483","TRAIN","11","LAYING","body_acceleration_jerk_mean_frequency-x",0.984884874385965
"484","TRAIN","11","LAYING","body_acceleration_jerk_mean_frequency-y",0.973882496666667
